Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2
269,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9692,0.9692
269,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9631,0.9631
270,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.749,0.749
270,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8669,0.8669
270,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8056,0.8055
270,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7577,0.7577
271,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8055,0.8055
271,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9879,0.9879
271,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9975,0.9975
271,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9977,0.9977
272,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8991,0.8991
272,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9294,0.9294
272,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9901,0.9901
272,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9886,0.9886
273,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7371,0.7371
273,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9817,0.9817
273,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9956,0.9956
273,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9959,0.9959
274,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.749,0.7489
274,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.5233,0.5233
274,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8055,0.8055
274,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8417,0.8417
275,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7956,0.7956
275,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9883,0.9883
275,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9975,0.9975
275,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9971,0.9971
276,Is there a couch in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9184,0.9184
276,Is there a couch in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9018,0.9018
276,Is there a couch in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.6224,0.6224
276,Is there a couch in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.6653,0.6653
277,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9669,0.9669
277,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8917,0.8917
277,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9663,0.9663
277,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.924,0.924
278,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.9059,0.9059
278,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.938,0.938
278,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.7025,0.7025
278,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.6187,0.6187
279,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9196,0.9196
279,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9123,0.9123
279,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9653,0.9653
279,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9653,0.9653
280,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8932,0.8932
280,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.5505,0.5505
280,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9825,0.9825
280,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9833,0.9833
281,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9241,0.9241
281,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9715,0.9715
281,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9924,0.9924
281,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9863,0.9863
282,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,False,['Yes'],yes,0.7745,0.7745
282,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,False,['Yes'],yes,0.9072,0.9072
282,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,False,['Yes'],yes,0.8006,0.8006
282,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,False,['Yes'],yes,0.8417,0.8417
283,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8266,0.8266
283,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9539,0.9539
283,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9552,0.9552
283,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9503,0.9503
284,Is there a suitcase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7431,0.7431
284,Is there a suitcase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9059,0.9059
284,Is there a suitcase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['No'],no,0.7024,0.7024
284,Is there a suitcase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.743,0.743
285,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8104,0.8104
285,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9683,0.9683
285,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9863,0.9863
285,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9893,0.9893
286,Is there a handbag in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7401,0.7401
286,Is there a handbag in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9353,0.9353
286,Is there a handbag in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9473,0.9473
286,Is there a handbag in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.9398,0.9398
287,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7799,0.7799
287,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9184,0.9184
287,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9615,0.9615
287,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9407,0.9407
288,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.8006,0.8006
288,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.939,0.939
288,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9124,0.9124
288,Is there a chair in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7772,0.7772
289,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.831,0.831
289,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9773,0.9773
289,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9944,0.9944
289,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9931,0.9931
290,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9252,0.9252
290,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8651,0.8651
290,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8774,0.8774
290,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.924,0.924
291,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7057,0.7057
291,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9503,0.9503
291,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9935,0.9935
291,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9845,0.9845
292,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7431,0.7431
292,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6405,0.6405
292,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9843,0.9843
292,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9875,0.9875
293,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8128,0.8127
293,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8774,0.8774
293,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.984,0.984
293,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9648,0.9648
294,Is there a banana in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.884,0.8839
294,Is there a banana in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9859,0.9858
294,Is there a banana in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9951,0.995
294,Is there a banana in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9972,0.9972
295,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8774,0.8774
295,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9904,0.9904
295,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.996,0.996
295,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.997,0.997
296,Is there a spoon in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.8479,0.8479
296,Is there a spoon in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,True,['No'],no,0.8438,0.8438
296,Is there a spoon in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.5195,0.5194
296,Is there a spoon in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,True,['No'],no,0.5233,0.5233
297,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8128,0.8128
297,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9787,0.9786
297,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.991,0.991
297,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9934,0.9934
298,Is there a bowl in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8104,0.8104
298,Is there a bowl in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6548,0.6548
298,Is there a bowl in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9546,0.9546
298,Is there a bowl in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9603,0.9603
299,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.793,0.793
299,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8198,0.8198
299,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.874,0.874
299,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.6001,0.6001
300,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7772,0.7772
300,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.5544,0.5544
300,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8333,0.8332
300,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8791,0.8791
301,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9684,0.9683
301,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9973,0.9973
301,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9983,0.9983
301,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9987,0.9987
302,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8438,0.8438
302,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.7153,0.7153
302,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9683,0.9683
302,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9845,0.9845
303,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8031,0.8031
303,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9828,0.9828
303,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9841,0.9841
303,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9904,0.9904
304,Is there a potted plant in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7826,0.7826
304,Is there a potted plant in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9817,0.9817
304,Is there a potted plant in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9961,0.9961
304,Is there a potted plant in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9958,0.9958
305,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9148,0.9148
305,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9934,0.9934
305,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9943,0.9943
305,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9953,0.9953
306,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8221,0.8221
306,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.7718,0.7718
306,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9715,0.9715
306,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9669,0.9668
307,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8823,0.8823
307,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9802,0.9802
307,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.996,0.996
307,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9937,0.9937
308,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9728,0.9728
308,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9489,0.9488
308,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9808,0.9808
308,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9852,0.9852
309,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9059,0.9059
309,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9504,0.9504
309,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9503,0.9503
309,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9433,0.9433
310,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.899,0.899
310,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.6688,0.6688
310,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.769,0.769
310,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.6512,0.6512
311,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9148,0.9148
311,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.982,0.982
311,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9962,0.9962
311,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9018,0.9018
312,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9603,0.9603
312,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9252,0.9252
312,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.6548,0.6548
312,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8438,0.8438
313,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8669,0.8669
313,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9597,0.9597
313,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9907,0.9907
313,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9877,0.9877
314,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8633,0.8633
314,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.6187,0.6187
314,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.7799,0.7799
314,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8723,0.8723
315,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8705,0.8705
315,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9518,0.9518
315,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9766,0.9766
