Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1
300,"How many people are visible in this picture?
Options: A: three, B: six, C: seven, D: eight",D,['A'],0.0,fine-grained perception,object counting,Stage 3,True,['A'],a,0.4524583817528321
301,"How many chairs are present in the room?
Options: A: 2, B: 4, C: 3, D: 5",B,['B'],1.0,fine-grained perception,object counting,Stage 0,True,['A'],a,0.2754922212170196
301,"How many chairs are present in the room?
Options: A: 2, B: 4, C: 3, D: 5",B,['B'],1.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.4379747808979584
301,"How many chairs are present in the room?
Options: A: 2, B: 4, C: 3, D: 5",B,['B'],1.0,fine-grained perception,object counting,Stage 2,True,['B'],b,0.3609715701149536
301,"How many chairs are present in the room?
Options: A: 2, B: 4, C: 3, D: 5",B,['B'],1.0,fine-grained perception,object counting,Stage 3,True,['C'],c,0.3502966166542602
302,"Which object is on the left side of the image?
Options: A: Boat, B: Tree, C: Building, D: Water",D,['C'],0.0,fine-grained perception,localization,Stage 0,False,['C'],c,0.4684038461254669
302,"Which object is on the left side of the image?
Options: A: Boat, B: Tree, C: Building, D: Water",D,['C'],0.0,fine-grained perception,localization,Stage 1,False,['C'],c,0.6648243070648743
302,"Which object is on the left side of the image?
Options: A: Boat, B: Tree, C: Building, D: Water",D,['C'],0.0,fine-grained perception,localization,Stage 2,False,['C'],c,0.6318697334335877
302,"Which object is on the left side of the image?
Options: A: Boat, B: Tree, C: Building, D: Water",D,['C'],0.0,fine-grained perception,localization,Stage 3,False,['C'],c,0.5747901798294617
303,"How many white jugs are on the nightstand?
Options: A: 0, B: 3, C: 2, D: 1",A,['B'],0.0,fine-grained perception,object counting,Stage 0,True,['C'],c,0.3322051466511322
303,"How many white jugs are on the nightstand?
Options: A: 0, B: 3, C: 2, D: 1",A,['B'],0.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3353202642010284
303,"How many white jugs are on the nightstand?
Options: A: 0, B: 3, C: 2, D: 1",A,['B'],0.0,fine-grained perception,object counting,Stage 2,True,['D'],d,0.3397758902119232
303,"How many white jugs are on the nightstand?
Options: A: 0, B: 3, C: 2, D: 1",A,['B'],0.0,fine-grained perception,object counting,Stage 3,True,['D'],d,0.3604635001228882
304,"What bird species are shown in the image?
Options: A: White pelicans, B: White storks, C: Black swans, D: Snowy egrets",D,['B'],0.0,fine-grained perception,recognition,Stage 0,False,['B'],b,0.6817826629684997
304,"What bird species are shown in the image?
Options: A: White pelicans, B: White storks, C: Black swans, D: Snowy egrets",D,['B'],0.0,fine-grained perception,recognition,Stage 1,False,['B'],b,0.974281430344446
304,"What bird species are shown in the image?
Options: A: White pelicans, B: White storks, C: Black swans, D: Snowy egrets",D,['B'],0.0,fine-grained perception,recognition,Stage 2,False,['B'],b,0.9848605395363405
304,"What bird species are shown in the image?
Options: A: White pelicans, B: White storks, C: Black swans, D: Snowy egrets",D,['B'],0.0,fine-grained perception,recognition,Stage 3,False,['B'],b,0.950932800869806
305,"How many people are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",B,['C'],0.0,fine-grained perception,object counting,Stage 0,False,['C'],c,0.3637446762131287
305,"How many people are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",B,['C'],0.0,fine-grained perception,object counting,Stage 1,False,['C'],c,0.4189455510185791
305,"How many people are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",B,['C'],0.0,fine-grained perception,object counting,Stage 2,False,['C'],c,0.3347876072929931
305,"How many people are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",B,['C'],0.0,fine-grained perception,object counting,Stage 3,False,['C'],c,0.3765254021690918
306,"How many archways are there in the image?
Options: A: One, B: Four, C: Three, D: Two",D,['C'],0.0,fine-grained perception,object counting,Stage 0,True,['B'],b,0.3229398132370544
306,"How many archways are there in the image?
Options: A: One, B: Four, C: Three, D: Two",D,['C'],0.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3329206706093384
306,"How many archways are there in the image?
Options: A: One, B: Four, C: Three, D: Two",D,['C'],0.0,fine-grained perception,object counting,Stage 2,True,['C'],c,0.3231028319405151
306,"How many archways are there in the image?
Options: A: One, B: Four, C: Three, D: Two",D,['C'],0.0,fine-grained perception,object counting,Stage 3,True,['D'],d,0.3115666509674621
307,"How many toys are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 0,True,['B'],b,0.3198547066258026
307,"How many toys are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3264853061245514
307,"How many toys are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 2,True,['D'],d,0.3891482354210449
307,"How many toys are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 3,True,['B'],b,0.3297455311821534
308,"How many horses are in the image?
Options: A: 1, B: 2, C: 4, D: 3",C,['B'],0.0,fine-grained perception,object counting,Stage 0,True,['C'],c,0.3482489586876464
308,"How many horses are in the image?
Options: A: 1, B: 2, C: 4, D: 3",C,['B'],0.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3031653166817261
308,"How many horses are in the image?
Options: A: 1, B: 2, C: 4, D: 3",C,['B'],0.0,fine-grained perception,object counting,Stage 2,True,['B'],b,0.4124744833515716
308,"How many horses are in the image?
Options: A: 1, B: 2, C: 4, D: 3",C,['B'],0.0,fine-grained perception,object counting,Stage 3,True,['B'],b,0.4564919770763946
309,"How many people are visible in the image?
Options: A: Two, B: One, C: Three, D: Four",D,['A'],0.0,fine-grained perception,object counting,Stage 0,True,['B'],b,0.4665197731064393
309,"How many people are visible in the image?
Options: A: Two, B: One, C: Three, D: Four",D,['A'],0.0,fine-grained perception,object counting,Stage 1,True,['A'],a,0.4025858045624328
309,"How many people are visible in the image?
Options: A: Two, B: One, C: Three, D: Four",D,['A'],0.0,fine-grained perception,object counting,Stage 2,True,['A'],a,0.9287481905029846
309,"How many people are visible in the image?
Options: A: Two, B: One, C: Three, D: Four",D,['A'],0.0,fine-grained perception,object counting,Stage 3,True,['A'],a,0.8530838490532471
310,"How many people are present in the image?
Options: A: 1, B: 2, C: 4, D: 3",B,['A'],0.0,fine-grained perception,object counting,Stage 0,True,['C'],c,0.272798091273172
310,"How many people are present in the image?
Options: A: 1, B: 2, C: 4, D: 3",B,['A'],0.0,fine-grained perception,object counting,Stage 1,True,['C'],c,0.4260509313152862
310,"How many people are present in the image?
Options: A: 1, B: 2, C: 4, D: 3",B,['A'],0.0,fine-grained perception,object counting,Stage 2,True,['A'],a,0.7257400752113893
310,"How many people are present in the image?
Options: A: 1, B: 2, C: 4, D: 3",B,['A'],0.0,fine-grained perception,object counting,Stage 3,True,['A'],a,0.7926755548523499
311,"What is the shape of the orange fruit on the table in the kitchen?
Options: A: Round, B: Oval, C: Square, D: Triangle",B,['C'],0.0,fine-grained perception,recognition,Stage 0,True,['A'],a,0.6323072911308838
311,"What is the shape of the orange fruit on the table in the kitchen?
Options: A: Round, B: Oval, C: Square, D: Triangle",B,['C'],0.0,fine-grained perception,recognition,Stage 1,True,['C'],c,0.3364157975720001
311,"What is the shape of the orange fruit on the table in the kitchen?
Options: A: Round, B: Oval, C: Square, D: Triangle",B,['C'],0.0,fine-grained perception,recognition,Stage 2,True,['A'],a,0.4715034664677216
311,"What is the shape of the orange fruit on the table in the kitchen?
Options: A: Round, B: Oval, C: Square, D: Triangle",B,['C'],0.0,fine-grained perception,recognition,Stage 3,True,['A'],a,0.4771561921642853
312,"What is the color of the couch in the image?
Options: A: Beige, B: Brown, C: Tan, D: Gray",B,['C'],0.0,fine-grained perception,recognition,Stage 0,True,['A'],a,0.3638414443539216
312,"What is the color of the couch in the image?
Options: A: Beige, B: Brown, C: Tan, D: Gray",B,['C'],0.0,fine-grained perception,recognition,Stage 1,True,['A'],a,0.4372816384838653
312,"What is the color of the couch in the image?
Options: A: Beige, B: Brown, C: Tan, D: Gray",B,['C'],0.0,fine-grained perception,recognition,Stage 2,True,['C'],c,0.5665442944572998
312,"What is the color of the couch in the image?
Options: A: Beige, B: Brown, C: Tan, D: Gray",B,['C'],0.0,fine-grained perception,recognition,Stage 3,True,['C'],c,0.5510302783058716
313,"How many buildings are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 0,True,['B'],b,0.3322274685906006
313,"How many buildings are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3631469310329987
313,"How many buildings are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 2,True,['D'],d,0.5056071282433106
313,"How many buildings are present in the image?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 3,True,['D'],d,0.6711769105003906
314,"Which of these cities is marked on the map?
Options: A: New York City, B: Washington, D.C., C: Philadelphia, D: Boston",C,['D'],0.0,fine-grained perception,recognition,Stage 0,True,['A'],a,0.4613998831318451
314,"Which of these cities is marked on the map?
Options: A: New York City, B: Washington, D.C., C: Philadelphia, D: Boston",C,['D'],0.0,fine-grained perception,recognition,Stage 1,True,['D'],d,0.4655244947479797
314,"Which of these cities is marked on the map?
Options: A: New York City, B: Washington, D.C., C: Philadelphia, D: Boston",C,['D'],0.0,fine-grained perception,recognition,Stage 2,True,['D'],d,0.783609926800592
314,"Which of these cities is marked on the map?
Options: A: New York City, B: Washington, D.C., C: Philadelphia, D: Boston",C,['D'],0.0,fine-grained perception,recognition,Stage 3,True,['D'],d,0.7287496329353883
315,"What is the predominant color in the image?
Options: A: Brown, B: White, C: Gray, D: Black",C,['D'],0.0,fine-grained perception,recognition,Stage 0,False,['B'],b,0.5979323984192444
315,"What is the predominant color in the image?
Options: A: Brown, B: White, C: Gray, D: Black",C,['D'],0.0,fine-grained perception,recognition,Stage 1,False,['B'],b,0.6441022754715515
315,"What is the predominant color in the image?
Options: A: Brown, B: White, C: Gray, D: Black",C,['D'],0.0,fine-grained perception,recognition,Stage 2,False,['B'],b,0.4763346315430237
315,"What is the predominant color in the image?
Options: A: Brown, B: White, C: Gray, D: Black",C,['D'],0.0,fine-grained perception,recognition,Stage 3,False,['B'],b,0.3602416516350343
316,"How many people are walking down the snowy path?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 0,True,['C'],c,0.3557333649204804
316,"How many people are walking down the snowy path?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3566569984959198
316,"How many people are walking down the snowy path?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 2,True,['B'],b,0.462894082169397
316,"How many people are walking down the snowy path?
Options: A: 1, B: 3, C: 2, D: 4",D,['D'],1.0,fine-grained perception,object counting,Stage 3,True,['C'],c,0.6058395505951477
317,"Where is the Christmas tree located in the image?
Options: A: It is on the left-hand side of the image, B: It is on the right-hand side of the image, C: It is in the center of the image, D: It is not in the image",A,['C'],0.0,fine-grained perception,localization,Stage 0,False,['C'],c,0.8027845622109009
317,"Where is the Christmas tree located in the image?
Options: A: It is on the left-hand side of the image, B: It is on the right-hand side of the image, C: It is in the center of the image, D: It is not in the image",A,['C'],0.0,fine-grained perception,localization,Stage 1,False,['C'],c,0.8735916615532471
317,"Where is the Christmas tree located in the image?
Options: A: It is on the left-hand side of the image, B: It is on the right-hand side of the image, C: It is in the center of the image, D: It is not in the image",A,['C'],0.0,fine-grained perception,localization,Stage 2,False,['C'],c,0.922517955403192
317,"Where is the Christmas tree located in the image?
Options: A: It is on the left-hand side of the image, B: It is on the right-hand side of the image, C: It is in the center of the image, D: It is not in the image",A,['C'],0.0,fine-grained perception,localization,Stage 3,False,['C'],c,0.9067643881844116
318,"How many pairs of shoes can be seen in the image?
Options: A: One, B: Three, C: Two, D: Cannot be determined",A,['C'],0.0,fine-grained perception,object counting,Stage 0,True,['D'],d,0.3366109729813171
318,"How many pairs of shoes can be seen in the image?
Options: A: One, B: Three, C: Two, D: Cannot be determined",A,['C'],0.0,fine-grained perception,object counting,Stage 1,True,['B'],b,0.3939075768993927
