Doc ID,Question,Answer,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Text Output,Cumulative Confidences
707,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9692779184387756]
707,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9833089710281924]
708,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8438234330223633]
708,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9380507470177246]
708,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9808338285492494]
708,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9845442176865176]
709,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8375242949532105]
709,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.992158889870508]
709,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9975894690559938]
709,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9977002740906312]
710,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7689799071358276]
710,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9786440731094912]
710,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9849931002663208]
710,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9799260498093202]
711,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7825696469353272]
711,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.992046356301172]
711,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9972319007919862]
711,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9971864820526674]
712,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7744904161499573]
712,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.952539086441858]
712,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.987154245476587]
712,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9783623815582826]
713,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7980880738304688]
713,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.975892186264856]
713,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9596956969307496]
713,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9915295840309694]
714,Is there a spoon in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.8651462198303772]
714,Is there a spoon in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.94651460657583]
714,Is there a spoon in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.81745445738302]
714,Is there a spoon in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.6958523989723755]
715,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9398735166596008]
715,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.995580852131708]
715,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9972653389977052]
715,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9981421233223512]
716,Is there a bowl in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.9032162428902222]
716,Is there a bowl in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.9465086461113524]
716,Is there a bowl in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.9018144012497498]
716,Is there a bowl in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.9031928778694702]
717,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8266175986336304]
717,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9361926318214966]
717,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9653046132134034]
717,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9441088439034058]
718,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.8947100044296814]
718,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.7400397659348085]
718,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.8055031300591065]
718,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.5925615430878235]
719,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.865149200062616]
719,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9886332155273988]
719,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9931697846458986]
719,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.996997118096216]
720,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.896163821320398]
720,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.963704824547632]
720,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9856624008225038]
720,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.991247594456537]
721,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8739823699997498]
721,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.985462784867151]
721,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9966639877365664]
721,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9965606332825258]
722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9111249447868895]
722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9697369934128356]
722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9916377664612368]
722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9896413684891296]
723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8757044077919556]
723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9845463038490846]
723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9957873226212098]
723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.995448410611017]
724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8417267800377441]
724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7605772019432617]
724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.7826046944664551]
724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.7121755481766298]
725,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8739914299057556]
725,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9845474363373352]
725,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9971451164291932]
725,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.996961295704706]
726,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6925530434654785]
726,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.7878680230187012]
726,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9719508291290834]
726,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8538571001099182]
727,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7605522275971008]
727,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9916526676224304]
727,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9970531464623048]
727,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9962175489471986]
728,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['Yes'],[0.5697969199226929]
728,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9719146491097048]
728,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9941226841019228]
728,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9949148894356324]
729,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7309770585106447]
729,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.979939103226526]
729,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.989152193169458]
729,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9861161709831788]
730,Is there a sheep in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6477118135498596]
730,Is there a sheep in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9160298110054566]
730,Is there a sheep in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9955782295273378]
730,Is there a sheep in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.996659517388208]
731,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7089313865707947]
731,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9867500663803652]
731,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.995723843674524]
731,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9963930250214174]
732,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8055455089615418]
732,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.5427957774208618]
732,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.7121617795036866]
732,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8128042222069336]
733,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.901866853337152]
733,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9896374941872192]
733,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9830321074532106]
733,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9896279574440552]
734,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.8006206155823303]
734,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.8855350614594055]
734,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.8374946118401123]
734,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.9449201227234436]
735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8332281709717346]
735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.8265809417770935]
735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8773719073341919]
735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8197950125740601]
736,Is there a bed in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7184717656181886]
736,Is there a bed in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9796242714928224]
736,Is there a bed in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9917827845619752]
736,Is there a bed in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9922864438103272]
737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7772136927651001]
737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.964787006478174]
737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9847620726631716]
737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.99226850281225]
738,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9609191418694092]
738,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8595693708466126]
738,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8632851840065552]
738,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9552531243370606]
739,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.899037778477533]
739,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9912562371300292]
739,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9955793024109436]
739,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9963866473244264]
740,Is there a motorcycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.815150261025293]
740,Is there a motorcycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.8773643971489502]
740,Is there a motorcycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9931762815521792]
740,Is there a motorcycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9955125452087952]
741,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9098383785294129]
741,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9884627462433412]
741,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9952257872627808]
741,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9952235818909242]
742,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9251652360962463]
742,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8557559252785278]
742,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8417769075440003]
742,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9496372939156128]
743,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8976103068398071]
743,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9786483646439148]
743,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9897810221718384]
743,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.993261993031366]
744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['Yes'],[0.8757198453949524]
744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9913756252335144]
744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9815954567001892]
744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9896962643669678]
745,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8417235017822815]
745,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9352723957108092]
745,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8243710995720459]
745,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8902206421898438]
746,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.7799026371048523]
746,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.8807135225342346]
746,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.78257155428396]
746,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.6688054801033569]
747,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8595734239624573]
747,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9861207605408264]
747,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9948416353272036]
747,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9967117310570314]
748,Is there a vase in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8557512761162354]
748,Is there a vase in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.9510570169495178]
748,Is there a vase in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.7370656729744508]
748,Is there a vase in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9503812790916992]
749,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8375231624649597]
749,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9762749076889587]
749,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9769808651016786]
749,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9642739893005922]
750,Is there a toothbrush in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.872231125931604]
750,Is there a toothbrush in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9653164745377136]
750,Is there a toothbrush in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.989290416340692]
750,Is there a toothbrush in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9045430422829224]
751,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8932185174034668]
751,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9814162255333496]
